eventid,iyear,imonth,iday,approxdate,extended,resolution,country,country_txt,region,region_txt,provstate,city,latitude,longitude,specificity,vicinity,location,summary,crit1,crit2,crit3,doubtterr,alternative,alternative_txt,multiple,success,suicide,attacktype1,attacktype1_txt,attacktype2,attacktype2_txt,attacktype3,attacktype3_txt,targtype1,targtype1_txt,targsubtype1,targsubtype1_txt,corp1,target1,natlty1,natlty1_txt,targtype2,targtype2_txt,targsubtype2,targsubtype2_txt,corp2,target2,natlty2,natlty2_txt,targtype3,targtype3_txt,targsubtype3,targsubtype3_txt,corp3,target3,natlty3,natlty3_txt,gname,gsubname,gname2,gsubname2,gname3,gsubname3,motive,guncertain1,guncertain2,guncertain3,individual,nperps,nperpcap,claimed,claimmode,claimmode_txt,claim2,claimmode2,claimmode2_txt,claim3,claimmode3,claimmode3_txt,compclaim,weaptype1,weaptype1_txt,weapsubtype1,weapsubtype1_txt,weaptype2,weaptype2_txt,weapsubtype2,weapsubtype2_txt,weaptype3,weaptype3_txt,weapsubtype3,weapsubtype3_txt,weaptype4,weaptype4_txt,weapsubtype4,weapsubtype4_txt,weapdetail,nkill,nkillus,nkillter,nwound,nwoundus,nwoundte,property,propextent,propextent_txt,propvalue,propcomment,ishostkid,nhostkid,nhostkidus,nhours,ndays,divert,kidhijcountry,ransom,ransomamt,ransomamtus,ransompaid,ransompaidus,ransomnote,hostkidoutcome,hostkidoutcome_txt,nreleased,addnotes,scite1,scite2,scite3,dbsource,INT_LOG,INT_IDEO,INT_MISC,INT_ANY,related
199108170003,1991,8,17,,0,,185,Spain,8,Western Europe,Castile and Leon,Pancorbo,42.635244,-3.110586,1,0,,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,19,Transportation,100,Train/Train Tracks/Trolley,railway,Bilbao-Pamplona rail line caused train crash of freight train,185,Spain,,,,,,,,,,,,,,,,,Basque Fatherland and Freedom (ETA),,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,,,,1,,,1,3,Minor (likely < $1 million),50000,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,1,0,1,
199108190002,1991,8,19,,0,,69,France,8,Western Europe,Aquitaine,Bayonne,43.492949,-1.474841,1,0,,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,1,Business,3,Bank/Commerce,Satander Bank,Branch,185,Spain,,,,,,,,,,,,,,,,,Basque Fatherland and Freedom (ETA),,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0,,,0,,,1,3,Minor (likely < $1 million),5000,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,1,1,1,
199108190005,1991,8,19,,0,,185,Spain,8,Western Europe,Aragon,Zaragoza,41.656285,-0.876533,1,0,,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,2,Government (General),21,Government Building/Facility/Office,govt highway,"toll booth, highway A-6B",185,Spain,,,,,,,,,,,,,,,,,Basque Fatherland and Freedom (ETA),,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive - 50 kg,,,,1,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,1,0,1,
199108200001,1991,8,20,,0,,185,Spain,8,Western Europe,La Rioja,Unknown,42.291718,-2.523665,4,1,,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,19,Transportation,100,Train/Train Tracks/Trolley,railway,line between Logrono and Miranda de Ebro,185,Spain,,,,,,,,,,,,,,,,,Basque Fatherland and Freedom (ETA),,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,,,,,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,1,0,1,
199108230002,1991,8,23,,0,,98,Italy,8,Western Europe,Tuscany,Florence,43.768732,11.256901,1,0,,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,7,Government (Diplomatic),46,Embassy/Consulate,Spain State Dept,Spanish Consulate,185,Spain,,,,,,,,,,,,,,,,,Basque Fatherland and Freedom (ETA),,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0,,,1,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,1,1,1,1,
199108230003,1991,8,23,,0,,98,Italy,8,Western Europe,Tuscany,Livorno,43.551876,10.308011,1,0,,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,1,Business,11,Entertainment/Cultural/Stadium/Casino,Transatlantica Espanola Co.,Office,185,Spain,,,,,,,,,,,,,,,,,Basque Fatherland and Freedom (ETA),,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,1,1,1,1,
199108290016,1991,8,29,,0,,185,Spain,8,Western Europe,Basque Country,Bilbao,43.256963,-2.923441,1,0,,,1,1,1,0,,,0,1,0,2,Armed Assault,,,,,3,Police,25,Police Security Forces/Officers,Basque Autonomous Police,Unit,185,Spain,,,,,,,,,,,,,,,,,Basque Fatherland and Freedom (ETA),,,,,,,0,,,0,,,,,,,,,,,,,5,Firearms,3,Handgun,,,,,,,,,,,,,Pistol,1,,,2,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,1,0,1,
199108310009,1991,8,31,,0,,185,Spain,8,Western Europe,Madrid,Madrid,40.416691,-3.700345,1,0,,,1,1,1,0,,,0,0,0,1,Assassination,,,,,3,Police,25,Police Security Forces/Officers,National Police,off duty policeman,185,Spain,,,,,,,,,,,,,,,,,Basque Fatherland and Freedom (ETA),,,,,,,1,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0,,,1,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,1,0,1,
199109010004,1991,9,1,,0,,185,Spain,8,Western Europe,Basque Country,Azcoitia,43.178205,-2.31164,1,0,,,1,1,1,0,,,0,0,0,3,Bombing/Explosion,,,,,16,Telecommunication,89,Television,Spanish TV,Spanish TV Relay Tower,185,Spain,,,,,,,,,,,,,,,,,Basque Fatherland and Freedom (ETA),,,,,,,1,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,1,0,1,
199109160008,1991,9,16,,0,,185,Spain,8,Western Europe,Valencia,Muchamiel,38.41235,-0.443241,1,0,,,1,1,0,1,1,Insurgency/Guerilla Action,0,0,0,3,Bombing/Explosion,,,,,4,Military,35,Military Transportation/Vehicle (excluding convoys),Spanish Military,Tow Truck Pulling car,185,Spain,,,,,,,,,,,,,,,,,Basque Fatherland and Freedom (ETA),,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,15,Vehicle,,,,,,,,,,,,,Explosive - 110 lb,3,,,30,,,1,3,Minor (likely < $1 million),50000,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,1,0,1,
199110010002,1991,10,1,,0,,185,Spain,8,Western Europe,Basque Country,Bilbao,43.256963,-2.923441,1,0,,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,1,Business,3,Bank/Commerce,Bank,Bank,185,Spain,,,,,,,,,,,,,,,,,Basque Fatherland and Freedom (ETA),Iraultza-Aske (Free Revolution),,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,1,0,1,
199110120003,1991,10,12,,0,,185,Spain,8,Western Europe,Basque Country,Donostia-San Sebastian,43.320812,-1.984447,1,0,,,1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,3,Bombing/Explosion,,,,,4,Military,27,Military Barracks/Base/Headquarters/Checkpost,Navy,"Quarters, Navy Sergeant",185,Spain,,,,,,,,,,,,,,,,,Basque Fatherland and Freedom (ETA),,,,,,,1,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0,,,1,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,1,0,1,
199110170027,1991,10,17,,0,,185,Spain,8,Western Europe,Madrid,Madrid,40.416691,-3.700345,1,0,,,1,1,1,0,,,0,0,0,1,Assassination,,,,,3,Police,25,Police Security Forces/Officers,Police,"Female Admin Asst, local Police station *",185,Spain,,,,,,,,,,,,,,,,,Basque Fatherland and Freedom (ETA),,,,,,,1,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,15,Vehicle,,,,,,,,,,,,,Car bomb,0,,,2,,,1,3,Minor (likely < $1 million),10000,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,1,0,1,
199110230010,1991,10,23,,0,,185,Spain,8,Western Europe,Aragon,Zaragoza,41.656285,-0.876533,1,0,,,1,1,1,0,,,0,0,0,3,Bombing/Explosion,,,,,3,Police,23,Police Patrol (including vehicles and convoys),Police,Station,185,Spain,,,,,,,,,,,,,,,,,Basque Fatherland and Freedom (ETA),,,,,,,0,,,0,2,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,1,0,1,
199110230013,1991,10,23,,0,,185,Spain,8,Western Europe,Basque Country,Donostia-San Sebastian,43.320812,-1.984447,1,0,,,1,1,1,0,,,0,1,0,1,Assassination,,,,,3,Police,25,Police Security Forces/Officers,Civil Guard,2 civil guardsmen,185,Spain,,,,,,,,,,,,,,,,,Basque Fatherland and Freedom (ETA),,,,,,,0,,,0,,,,,,,,,,,,,5,Firearms,3,Handgun,,,,,,,,,,,,,Pistol,2,,,0,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,1,0,1,
199111160010,1991,11,16,,0,,185,Spain,8,Western Europe,Basque Country,Bilbao,43.256963,-2.923441,1,0,,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,1,Business,12,Construction,Construcciones Moyua involved in construction of *,office,185,Spain,,,,,,,,,,,,,,,,,Basque Fatherland and Freedom (ETA),,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,,,,,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,1,0,1,
199111200004,1991,11,20,,0,,185,Spain,8,Western Europe,Basque Country,Galdacano,43.230556,-2.845833,1,0,,,1,1,1,0,,,0,1,0,2,Armed Assault,,,,,3,Police,25,Police Security Forces/Officers,Civil Guard,Civil Guardsman,185,Spain,,,,,,,,,,,,,,,,,Basque Fatherland and Freedom (ETA),,,,,,,0,,,0,,,,,,,,,,,,,5,Firearms,3,Handgun,,,,,,,,,,,,,Pistol,1,,,0,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,1,0,1,
199111250003,1991,11,25,,0,,185,Spain,8,Western Europe,Basque Country,Donostia-San Sebastian,43.320812,-1.984447,1,0,,,1,1,1,0,,,0,1,0,1,Assassination,,,,,14,Private Citizens & Property,77,Laborer (General)/Occupation Identified,,waiter in nightclub,185,Spain,,,,,,,,,,,,,,,,,Basque Fatherland and Freedom (ETA),,,,,,,0,,,0,2,,,,,,,,,,,,5,Firearms,3,Handgun,,,,,,,,,,,,,Pistol,1,,,0,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,1,0,1,
199112130006,1991,12,13,,0,,185,Spain,8,Western Europe,Catalonia,Barcelona,41.387917,2.169919,1,0,,,1,1,1,0,,,0,1,0,1,Assassination,,,,,3,Police,25,Police Security Forces/Officers,Police,2 policemen conducting investigation in radio shop,185,Spain,,,,,,,,,,,,,,,,,Basque Fatherland and Freedom (ETA),,,,,,,0,,,0,2,,,,,,,,,,,,5,Firearms,3,Handgun,,,,,,,,,,,,,Pistols,1,,,1,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,1,0,1,
199112130007,1991,12,13,,0,,185,Spain,8,Western Europe,Catalonia,Barcelona,41.387917,2.169919,1,0,,,1,1,1,0,,,0,1,0,2,Armed Assault,,,,,3,Police,25,Police Security Forces/Officers,Police,Unit,185,Spain,,,,,,,,,,,,,,,,,Basque Fatherland and Freedom (ETA),,,,,,,0,,,0,,,,,,,,,,,,,5,Firearms,2,Automatic Weapon,,,,,,,,,,,,,Automatic firearm,2,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,1,0,1,
199112260002,1991,12,26,,0,,185,Spain,8,Western Europe,Andalusia,Seville,37.38264,-5.996295,1,0,,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,1,Business,8,Hotel/Resort,,Alfonso XIII Hotel,185,Spain,,,,,,,,,,,,,,,,,Basque Fatherland and Freedom (ETA),,,,,,,1,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,,,,,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,1,0,1,
199112280005,1991,12,28,,0,,185,Spain,8,Western Europe,Andalusia,Seville,37.38264,-5.996295,1,0,,,1,1,1,0,,,0,0,0,3,Bombing/Explosion,,,,,1,Business,3,Bank/Commerce,Banco Europeo*,Banco Europeo,185,Spain,,,,,,,,,,,,,,,,,Basque Fatherland and Freedom (ETA),,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,17,Other Explosive Type,,,,,,,,,,,,,"An Ammonal explosive , 4.4 pounds was used in the attack.",0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,1,0,1,
199201020006,1992,1,2,,0,,75,Germany,8,Western Europe,Hamburg,Hamburg,53.553813,9.991586,1,0,,,1,1,1,0,,,0,0,0,3,Bombing/Explosion,,,,,7,Government (Diplomatic),46,Embassy/Consulate,Spain State Dept,Spanish Consultant,185,Spain,,,,,,,,,,,,,,,,,Basque Fatherland and Freedom (ETA),,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,1,1,1,1,
199201080003,1992,1,8,,0,,185,Spain,8,Western Europe,Catalonia,Barcelona,41.387917,2.169919,1,0,,,1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,1,Assassination,,,,,4,Military,34,"Military Personnel (soldiers, troops, officers, forces)",military (air force),commander arturo anguero valles,185,Spain,,,,,,,,,,,,,,,,,Basque Fatherland and Freedom (ETA),,,,,,,0,,,0,2,,,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,1,,,2,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,1,0,1,
199201140004,1992,1,14,,0,,185,Spain,8,Western Europe,Basque Country,Bilbao,43.256963,-2.923441,1,0,,,1,1,1,0,,,0,1,0,1,Assassination,,,,,3,Police,25,Police Security Forces/Officers,National Police,National Police and wife,185,Spain,,,,,,,,,,,,,,,,,Basque Fatherland and Freedom (ETA),,,,,,,0,,,0,2,,,,,,,,,,,,5,Firearms,3,Handgun,,,,,,,,,,,,,Pistol,1,,,0,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,1,0,1,
199201150007,1992,1,15,,0,,185,Spain,8,Western Europe,Valencia,Valencia,39.470239,-0.376805,1,0,,,1,1,1,0,,,0,1,0,1,Assassination,,,,,8,Educational Institution,48,Teacher/Professor/Instructor,valencia university,law professor Manuel Broseta Pont,185,Spain,,,,,,,,,,,,,,,,,Basque Fatherland and Freedom (ETA),,,,,,,0,,,0,2,,,,,,,,,,,,5,Firearms,3,Handgun,,,,,,,,,,,,,Pistol,1,,,0,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,1,0,1,
199201160003,1992,1,16,,0,,185,Spain,8,Western Europe,Andalusia,Jerez,36.686562,-6.137173,1,0,,,1,1,1,0,,,0,0,0,1,Assassination,,,,,3,Police,26,Prison/Jail,gov't,staff member at prison,185,Spain,,,,,,,,,,,,,,,,,Basque Fatherland and Freedom (ETA),,,,,,,1,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,9,Letter Bomb,,,,,,,,,,,,,Book bomb,0,,,0,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,1,0,1,
199201160004,1992,1,16,,0,,185,Spain,8,Western Europe,Catalonia,Barcelona,41.387917,2.169919,1,0,,,1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,1,Assassination,,,,,4,Military,34,"Military Personnel (soldiers, troops, officers, forces)",military band,2 members in civilian clothes,185,Spain,,,,,,,,,,,,,,,,,Basque Fatherland and Freedom (ETA),,,,,,,0,,,0,2,,,,,,,,,,,,5,Firearms,2,Automatic Weapon,,,,,,,,,,,,,Automatic firearm,2,,,0,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,1,0,1,
199201230004,1992,1,23,,0,,185,Spain,8,Western Europe,Basque Country,Vitoria,42.846718,-2.671635,1,0,,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,19,Transportation,100,Train/Train Tracks/Trolley,Railway,"Line, Vitoria to Miranda de Ebro",185,Spain,,,,,,,,,,,,,,,,,Basque Fatherland and Freedom (ETA),,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,1,0,1,
199202060007,1992,2,6,,0,,185,Spain,8,Western Europe,Madrid,Madrid,40.416691,-3.700345,1,0,,,1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,3,Bombing/Explosion,,,,,4,Military,35,Military Transportation/Vehicle (excluding convoys),Military,Van,185,Spain,,,,,,,,,,,,,,,,,Basque Fatherland and Freedom (ETA),,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,15,Vehicle,,,,,,,,,,,,,Explosive,5,,,6,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,1,0,1,
199202070017,1992,2,7,,0,,185,Spain,8,Western Europe,Basque Country,Bilbao,43.256963,-2.923441,1,0,,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,1,Business,,,,"Residence, Spanish Basque Businessman",185,Spain,,,,,,,,,,,,,,,,,Basque Fatherland and Freedom (ETA),,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,1,0,1,
199202100014,1992,2,10,,0,,185,Spain,8,Western Europe,Murcia,Murcia,37.983445,-1.12989,1,0,,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,14,Private Citizens & Property,73,Vehicles/Transportation,Govt,Vechicle on Steet,185,Spain,,,,,,,,,,,,,,,,,Basque Fatherland and Freedom (ETA),,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,15,Vehicle,,,,,,,,,,,,,Car bomb - 44 lb,1,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,1,0,1,
199202190010,1992,2,19,,0,,185,Spain,8,Western Europe,Basque Country,Igorre,42.876726,-2.701921,1,0,,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,1,Business,4,Multinational Corporation,,Renault Dealership,185,Spain,,,,,,,,,,,,,,,,,Basque Fatherland and Freedom (ETA),,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0,,,0,,,1,3,Minor (likely < $1 million),15000,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,1,0,1,
199202190011,1992,2,19,,0,,185,Spain,8,Western Europe,Cantabria,Santander,43.46096,-3.807934,1,0,,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,3,Police,23,Police Patrol (including vehicles and convoys),Police,Van,185,Spain,,,,,,,,,,,,,,,,,Basque Fatherland and Freedom (ETA),,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,2,,,21,,,1,3,Minor (likely < $1 million),20000,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,1,0,1,
199202240005,1992,2,24,,0,,185,Spain,8,Western Europe,Unknown,Unknown,,,5,0,,,1,1,1,0,,,0,0,0,1,Assassination,,,,,19,Transportation,,,,Business woman,185,Spain,,,,,,,,,,,,,,,,,Basque Fatherland and Freedom (ETA),,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,9,Letter Bomb,,,,,,,,,,,,,Package bomb,0,,,0,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,1,0,1,
199202250001,1992,2,25,,0,,185,Spain,8,Western Europe,Basque Country,Algorta,43.34872,-3.010091,1,0,,,1,1,1,0,,,0,1,0,1,Assassination,,,,,3,Police,25,Police Security Forces/Officers,Civil Guard,Civil Guardsman,185,Spain,,,,,,,,,,,,,,,,,Basque Fatherland and Freedom (ETA),,,,,,,0,,,0,1,,,,,,,,,,,,5,Firearms,3,Handgun,,,,,,,,,,,,,Pistol,0,,,0,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,1,0,1,
199203110014,1992,3,11,,0,,185,Spain,8,Western Europe,Basque Country,Donostia-San Sebastian,43.320812,-1.984447,1,0,,,1,1,1,0,,,0,1,0,2,Armed Assault,,,,,19,Transportation,99,Bus (excluding tourists),,bus,185,Spain,,,,,,,,,,,,,,,,,Basque Fatherland and Freedom (ETA),,,,,,,0,,,0,,,,,,,,,,,,,8,Incendiary,,,,,,,,,,,,,,,Incendiary,0,,,0,,,1,3,Minor (likely < $1 million),30000,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,1,0,1,
199203110026,1992,3,11,,0,,185,Spain,8,Western Europe,Basque Country,Donostia-San Sebastian,43.320812,-1.984447,1,0,,,1,1,1,0,,,0,0,0,7,Facility/Infrastructure Attack,,,,,19,Transportation,99,Bus (excluding tourists),,bus,185,Spain,,,,,,,,,,,,,,,,,Basque Fatherland and Freedom (ETA),,,,,,,0,,,0,,,,,,,,,,,,,8,Incendiary,,,,,,,,,,,,,,,Incendiary,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,1,0,1,
199203190012,1992,3,19,,0,,185,Spain,8,Western Europe,Catalonia,Barcelona,41.387917,2.169919,1,0,,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,14,Private Citizens & Property,79,"Public Area (garden, parking lot, garage, beach, public building, camp)",Govt,Street in city center,185,Spain,,,,,,,,,,,,,,,,,Basque Fatherland and Freedom (ETA),,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,15,Vehicle,,,,,,,,,,,,,Car bomb,1,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,1,0,1,
199203190013,1992,3,19,,0,,185,Spain,8,Western Europe,Catalonia,San Quirico De Tarrasa,41.5308,2.086581,1,0,,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,19,Transportation,104,Highway/Road/Toll/Traffic Signal,Government,Motorway,185,Spain,,,,,,,,,,,,,,,,,Basque Fatherland and Freedom (ETA),,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,1,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,1,0,1,
199203230004,1992,3,23,,0,,185,Spain,8,Western Europe,Madrid,Madrid,40.416691,-3.700345,1,0,,,1,1,1,0,,,0,1,0,1,Assassination,,,,,4,Military,34,"Military Personnel (soldiers, troops, officers, forces)",Military,"Juan Jose Carrasco, Son of Army Colonel *",185,Spain,,,,,,,,,,,,,,,,,Basque Fatherland and Freedom (ETA),,,,,,,1,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,15,Vehicle,,,,,,,,,,,,,Car bomb - under vehicle,1,,,0,,,1,3,Minor (likely < $1 million),15000,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,1,0,1,
199203310002,1992,3,31,,0,,185,Spain,8,Western Europe,Madrid,Madrid,40.416691,-3.700345,1,0,,,1,1,1,0,,,0,1,0,1,Assassination,,,,,4,Military,34,"Military Personnel (soldiers, troops, officers, forces)",Military,Retired Colonel Joapuin Vasco Alvarez,185,Spain,,,,,,,,,,,,,,,,,Basque Fatherland and Freedom (ETA),,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,9,Letter Bomb,,,,,,,,,,,,,Letter bomb,1,,,0,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,1,0,1,
199203310008,1992,3,31,,0,,130,Mexico,1,North America,,Mexico City,19.432608,-99.133207,1,0,,,1,1,1,0,,,0,0,0,3,Bombing/Explosion,,,,,1,Business,11,Entertainment/Cultural/Stadium/Casino,Viajes Melia Travel Agency,Office,185,Spain,,,,,,,,,,,,,,,,,Basque Fatherland and Freedom (ETA),,,,,,,1,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,1,1,1,1,
199204230016,1992,4,23,,0,,185,Spain,8,Western Europe,Basque Country,Irun,43.338233,-1.789272,1,0,,,1,1,1,0,,,0,1,0,2,Armed Assault,,,,,3,Police,23,Police Patrol (including vehicles and convoys),Police,2 member patrol,185,Spain,,,,,,,,,,,,,,,,,Basque Fatherland and Freedom (ETA),,,,,,,0,,,0,2,,,,,,,,,,,,5,Firearms,3,Handgun,5,Firearms,2,Automatic Weapon,,,,,,,,,Pistol; Automatic firearm,1,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,1,0,1,
199205240005,1992,5,24,,0,,185,Spain,8,Western Europe,Madrid,Madrid,40.416691,-3.700345,1,0,,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,3,Police,23,Police Patrol (including vehicles and convoys),Police,Van,185,Spain,,,,,,,,,,,,,,,,,Basque Fatherland and Freedom (ETA),,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0,,,9,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,1,0,1,
199205240006,1992,5,24,,0,,185,Spain,8,Western Europe,Catalonia,Barcelona,41.387917,2.169919,1,0,,,1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,1,Business,8,Hotel/Resort,,5 star hotel in olympic village,185,Spain,,,,,,,,,,,,,,,,,Basque Fatherland and Freedom (ETA),,,,,,,1,,,0,,,,,,,,,,,,,8,Incendiary,,,,,,,,,,,,,,,Incendiary,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,1,0,1,
